sku,name,type,price,description,order_id
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,dad55383-58b0-412b-8f84-56e01b4c5fbe
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,dad55383-58b0-412b-8f84-56e01b4c5fbe
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,396c9e59-0dff-4d39-b61b-3af0cfb47895
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,2681b23a-6b78-4851-9147-a029233bb3cd
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,0cefb20f-fe01-4f6c-b5dc-dad82975f111
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,156571b4-59a4-45c0-a013-d0636f8bbcb3
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,156571b4-59a4-45c0-a013-d0636f8bbcb3
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,510ab1f4-1cd8-4e83-8575-95ec202ed31b
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,510ab1f4-1cd8-4e83-8575-95ec202ed31b
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",510ab1f4-1cd8-4e83-8575-95ec202ed31b
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,510ab1f4-1cd8-4e83-8575-95ec202ed31b
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,510ab1f4-1cd8-4e83-8575-95ec202ed31b
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",510ab1f4-1cd8-4e83-8575-95ec202ed31b
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",510ab1f4-1cd8-4e83-8575-95ec202ed31b
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,510ab1f4-1cd8-4e83-8575-95ec202ed31b
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,576a9601-2bfb-495a-a8bf-1573db069fb4
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,576a9601-2bfb-495a-a8bf-1573db069fb4
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,5c86e2cf-a338-4cf6-9f9e-350a3de2968c
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",5c86e2cf-a338-4cf6-9f9e-350a3de2968c
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",132d4de0-d08b-4218-85c4-8c5386ad3a22
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,e0722b93-be84-4f44-a0b6-92c797c3f7c0
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,e0722b93-be84-4f44-a0b6-92c797c3f7c0
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,e0722b93-be84-4f44-a0b6-92c797c3f7c0
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,e0722b93-be84-4f44-a0b6-92c797c3f7c0
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,e0722b93-be84-4f44-a0b6-92c797c3f7c0
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,e0722b93-be84-4f44-a0b6-92c797c3f7c0
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,e0722b93-be84-4f44-a0b6-92c797c3f7c0
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",e0722b93-be84-4f44-a0b6-92c797c3f7c0
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",e0722b93-be84-4f44-a0b6-92c797c3f7c0
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,e0722b93-be84-4f44-a0b6-92c797c3f7c0
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,da62b286-e61f-4e23-be01-cea5cbe4ab35
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,5a38a0a5-e941-4399-b43a-0e6a5991e9b1
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,5a38a0a5-e941-4399-b43a-0e6a5991e9b1
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,6d6984ec-2e1b-4cde-b364-5670e87d17db
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",6d6984ec-2e1b-4cde-b364-5670e87d17db
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",2878df91-a027-463a-895e-ebeeb8258b09
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,5d3be267-d9f3-4b19-a154-44a80d64ef7c
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",8e5b042c-cd63-465d-8b2b-bee09c99eaa8
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,acc425b2-386a-4268-8b66-79b6ea0bc328
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,acc425b2-386a-4268-8b66-79b6ea0bc328
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,fafc39a9-fc0c-4f66-8611-41a041b175b0
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",fafc39a9-fc0c-4f66-8611-41a041b175b0
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,a764f1c4-853b-41c3-ab8f-118812359e35
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,876ac7af-f0e3-4bd6-97ab-01b3aac214e6
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,f26b7bf7-0ce0-4f27-8474-bcdaaab51631
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",ab4af810-b986-42ab-9b87-dbcd61865ff1
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,ab4af810-b986-42ab-9b87-dbcd61865ff1
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,7de144e4-f159-4934-80a7-8fd04ce868e9
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,7de144e4-f159-4934-80a7-8fd04ce868e9
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,41f26326-50ca-4839-9be1-9dfe2fd85bb0
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,8d08d6c1-f912-4942-bc42-22f7d7c29aa9
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,761c4b9c-1aa0-479c-99d0-39e99da0eb5b
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",6ec5cfd7-a12b-47d6-a01f-8fc94a3c7f42
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",6ec5cfd7-a12b-47d6-a01f-8fc94a3c7f42
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,cd7b7670-87a4-4177-857b-aed7f300c6dd
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,1e8e1949-37a2-4154-84f6-8574ec333b5f
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",1e8e1949-37a2-4154-84f6-8574ec333b5f
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,5a991eb3-e45e-455b-ad37-c75a1cf31628
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",4b85b4f8-46d4-4b76-bbdc-4345442b1e13
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",de393551-fb51-48e0-bb8c-f5afe7ae258b
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,c9e9e63e-fcfd-46ff-b098-99c6f088a4a9
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",3fb131bd-c437-44d4-b0df-dec24ced2330
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",2f16e833-95c9-4d19-9c4a-fce0ae4497d6
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,e9ce8d37-2006-4a65-9ad7-2bd337514d96
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",e9ce8d37-2006-4a65-9ad7-2bd337514d96
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,14c7c954-58f8-484f-8968-afae2c69e911
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,14c7c954-58f8-484f-8968-afae2c69e911
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,099a20d3-afd5-4061-9aa3-10632627ffcd
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,e709123b-1055-48cc-9e1a-f8793dbdfbad
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",e709123b-1055-48cc-9e1a-f8793dbdfbad
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,f086cbd0-370f-4da8-91d3-6ac0059cbac7
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,d9605c5f-31f0-487b-9272-1bf1b91b02d5
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,ee50f2db-df3f-4925-bbe8-db218fb3e5f8
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,ee50f2db-df3f-4925-bbe8-db218fb3e5f8
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,ee50f2db-df3f-4925-bbe8-db218fb3e5f8
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",29b1cdc6-08a6-4937-9689-4449309db93e
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,ffc0a8e4-683d-4b12-ba62-5965ae4076b9
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",86477e7f-913a-4fd3-9ce9-1c56c52adf1d
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,c9fc4548-fbac-49c6-8a09-59f7c5ca6388
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,c9fc4548-fbac-49c6-8a09-59f7c5ca6388
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,8e2e0500-729b-4455-84bd-6fef3302b0b7
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,8e2e0500-729b-4455-84bd-6fef3302b0b7
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,a18889bd-ae72-460d-833d-c66c0d1458e9
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,3fd63d5a-f51b-4025-ae85-da0d95867613
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,4b0ba53c-5551-488b-860f-1309a7b93c70
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",4b0ba53c-5551-488b-860f-1309a7b93c70
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",33bae134-66a5-4f7a-87d8-22cc2dc5be72
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",33bae134-66a5-4f7a-87d8-22cc2dc5be72
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,33bae134-66a5-4f7a-87d8-22cc2dc5be72
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,33bae134-66a5-4f7a-87d8-22cc2dc5be72
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,33bae134-66a5-4f7a-87d8-22cc2dc5be72
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",33bae134-66a5-4f7a-87d8-22cc2dc5be72
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",33bae134-66a5-4f7a-87d8-22cc2dc5be72
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,33bae134-66a5-4f7a-87d8-22cc2dc5be72
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,2e088e2c-2ef5-4942-8de7-368c2f9c655b
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,2e088e2c-2ef5-4942-8de7-368c2f9c655b
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,39061d4c-9b55-420b-85df-c52f94ad3c4f
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",39061d4c-9b55-420b-85df-c52f94ad3c4f
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",7d0a232b-cd65-40ad-a072-ad325c68aa2d
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",7d0a232b-cd65-40ad-a072-ad325c68aa2d
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,99c81c1b-7f80-4550-8c9a-dfcef1d0adf8
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,99c81c1b-7f80-4550-8c9a-dfcef1d0adf8
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,b6ecc2b0-f3d5-41aa-a0ef-2dfe45a0f767
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,e886d089-bd4d-4dbe-8286-38b5a5f06b27
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",74691a9b-3c89-4b77-840f-c549296376a2
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,c922ba00-69f0-4880-827d-d901a49a5ed8
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",c922ba00-69f0-4880-827d-d901a49a5ed8
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,858ae63f-b5cd-471f-bbfa-960644756ecf
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",858ae63f-b5cd-471f-bbfa-960644756ecf
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,64395874-8cdb-424b-bd26-15730e29decb
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,64395874-8cdb-424b-bd26-15730e29decb
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,c681b6e0-c8e3-4318-b45f-878e5ee31b1a
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,80bbcfe4-61d9-4ba3-b6fc-d33f735c6a95
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,80bbcfe4-61d9-4ba3-b6fc-d33f735c6a95
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",13b6e580-1509-4bf4-8a93-803b9bac951d
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,1b5d75f9-41e1-4b8a-91fe-3440682acbb7
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,7c5a1150-467e-4cb7-bce6-c5caa46176bd
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,7c5a1150-467e-4cb7-bce6-c5caa46176bd
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",c097d73a-707f-4300-b8f6-f8bd43c86a13
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,7c3dad2f-d00a-4b06-9943-bf7ecc5fdcc8
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,a4295ace-0e49-4b9a-9b38-862d3c955214
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,a4295ace-0e49-4b9a-9b38-862d3c955214
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,01ffc612-1310-45b0-b768-f8850eaea8af
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",68add9f2-4008-425a-b158-4985448e483d
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,053945d7-3a6c-4b7f-888b-446c7926f239
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",053945d7-3a6c-4b7f-888b-446c7926f239
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,a2fd04d7-449a-48d2-8d3a-63e98b8457fc
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,bf0120fc-6ada-4c99-8f74-e663019e9562
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,643056c3-3c06-4c30-b0d3-b8af6746dd13
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,643056c3-3c06-4c30-b0d3-b8af6746dd13
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,745a226e-e62d-4310-be41-3ca2a1f1f07a
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",745a226e-e62d-4310-be41-3ca2a1f1f07a
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,bf6d383e-c551-4c1c-b4ad-e717302f42a5
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",bf6d383e-c551-4c1c-b4ad-e717302f42a5
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,993e9353-b65a-44e6-951a-abe9945455d2
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,463f1005-9997-4c08-9be5-c36c10cc11c1
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,1e66a76c-eb74-4be9-b03a-c36bbc4e23e4
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,144d9428-fd61-4735-b46f-5883ee29ed1e
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,94eaf3ca-8976-4146-b389-3185659efdf1
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,94eaf3ca-8976-4146-b389-3185659efdf1
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",1e95a390-b10c-4edf-b416-8c3818e440e3
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,1e95a390-b10c-4edf-b416-8c3818e440e3
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",29890cae-9697-475c-9e28-b5d13fe49dd5
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,29890cae-9697-475c-9e28-b5d13fe49dd5
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",29890cae-9697-475c-9e28-b5d13fe49dd5
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",8605f08e-941c-4ac2-96b0-e353597e8228
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,179a2fc0-6090-4f0e-a336-7b42feae7892
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",66ba41c3-f4e7-4ebd-9d75-8b7a353a6ae2
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,66ba41c3-f4e7-4ebd-9d75-8b7a353a6ae2
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,dceb3dc1-3932-445d-a69e-0175cd578abd
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,e23c58d8-a824-40e5-be7e-085f540927ac
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,973e3dc6-b32d-410b-853c-0087798f0d40
